mnn,trade_name,drug_id,file_name
Пеметрексед,Пеметрексед-Промомед,fa7295a1-d169-452e-9c48-3b34bd5136b1,05942353-d2c6-47ba-9559-faca8cee6cc3.pdf
Пеметрексед,ФОЛИТРЕКС,7c461f81-4c64-45ad-8d5d-e9cfc47009b8,3fe70194-7002-49b0-ae26-4dfb33cba324.pdf
Пеметрексед,Пеметрексед-Тева,86219552-3278-40e5-a967-9e6f24760ea5,881352c6-3833-4bc9-9e34-52cd2d615deb.pdf
Пеметрексед,Пеметрексед-АМЕДАРТ,af8b08fc-12db-409d-82f9-aa339f25f339,d40f396b-805a-497f-94f8-31447f009a76.pdf
Пеметрексед,АНТИФОЛАТ,7602e770-f057-4fd6-95a5-53ffcb2811b0,d6ea5c56-4f86-4073-bca3-2d183860c7ab.pdf
Пеметрексед,Пеметрексед-Рус,4fc29bd7-42ce-4423-9589-752667ee4a55,e37bab96-bcd8-46c2-a372-6490094762a4.pdf
Пеметрексед,Пеметрексед-Келун-Казфарм,01f7b359-144f-448b-b5a9-139aee9fc104,1bf8daee-0beb-4d28-9ce7-d5d3d8ca0142.pdf
Пеметрексед,Пеметрексед-ДЕКО,cebb6a3e-4ed4-44c8-9e5c-5cf25f86b7ae,40e734b9-31f5-4ce4-834d-6181668ac4ea.pdf
Пеметрексед,Пеметрексед,d74b06b6-99ca-45d7-b0c4-09b810bf5883,62bf3811-3575-406b-9ce6-c642431e7e60.pdf
Пертузумаб,Перьета,abc945ca-5c79-4b7f-ad04-29425fa64fe1,77e6c4bf-cdeb-43f3-a691-70282291c802.pdf
Пертузумаб,Фесго,4ada3517-d0de-4836-b3c1-e38d585c7645,8709d2e9-8a9f-4a27-a2c8-2258352d112c.pdf
Пертузумаб,Фесго,72567379-1f5a-4ee9-aa7b-3026e22c6072,bd1433a2-c290-4ca4-b4e6-5160fcaec66d.pdf
Полатузумаб ведотин,ПОЛАЙВИ,fd04ee9c-e622-40ba-98be-1fdba3f38963,af8562aa-1aa3-46c9-ad1f-3afee6bd5e00.pdf
Понатиниб,Айклусиг,a94cb9ed-0030-424c-81dc-6b3b84b00326,c0728c3f-70f8-4d53-8b0e-09f09ddcd610.pdf
Прокарбазин,Натулан,31e0a561-6f89-4004-81f4-0227614abd9a,edcdee6f-56cc-48b5-a9a9-0c8264918cba.pdf
Пролголимаб,НУРДАТИ,6b395339-1416-4ecb-b848-7eb0a433fe78,b0ae19a6-ef5c-4113-94c2-db89ea658279.pdf
Пролголимаб,ФОРТЕКА,594e2ef6-ca2a-40c5-a8a0-3a68cff1e875,84eacfd3-b1d1-411d-92b9-01da55711f0b.pdf
Рамуцирумаб,Цирамза,2866098e-9d58-4547-8836-2b2421beb6cb,8b1d78df-4505-4536-87db-efd465f42cb3.pdf
Регорафениб,Стиварга,012c6d87-ace4-491b-a0b2-e3a2be31168b,41c611c1-9a35-4825-99a2-9eedfad65471.pdf
Рибоциклиб,Рисарг,ce1a169a-49b1-4da7-89ae-709a87b795db,83506716-f1c9-4d58-bfd0-6cf010f78c1b.pdf
Рибоциклиб,Рисарг,6872a6ec-4d87-499c-bfaf-5dbc33878e9a,98359196-844c-42bb-b86d-5a392a4bdfdc.pdf
Руксолитиниб,Джакави,75c5c6a2-73d6-4934-baac-5150388c9218,91535d1e-b788-4bb8-a30b-34015214dfef.pdf
Руксолитиниб,Руксолитиниб,6674ed50-3822-4c8b-a293-8ccbd0d7314b,a614f366-4a9a-42d5-b807-ef35960a552e.pdf
Руксолитиниб,Руксолитиниб Фармасинтез,7b5fe396-331f-4343-a322-2461f6100cfb,fca3460d-841d-4cc3-891c-a317fcff82ac.pdf
Руксолитиниб,Джакави,1f52d722-b639-4dfb-abce-4ddb204967a8,4bf4f854-82ed-42d1-80f7-7a38b0bd9be4.pdf
Селуметиниб,Коселуго,f9d3d2c6-8202-42ee-bb5b-c7f666658c27,58e1c912-61e1-4f0d-9231-aaca5fa6fcca.pdf
Селуметиниб,Коселуго,e71fa893-804a-4b93-9ebe-0b653c7471d2,e400c0ab-4963-479e-b740-7cd4fbf2366b.pdf
Сорафениб,СОРАФЕНИБ,ff64342c-353f-42a8-bf37-8a78125e8bde,058b4a4e-05a8-40f6-9b59-9e06c6aa4691.pdf
Сорафениб,Эффароникс,6ad05a24-e81d-4bcf-a02f-b488b366e6d9,282b5124-fba3-44d2-becf-7fbb613b9c3a.pdf
Сорафениб,Сорафениб,fab4bc4d-361f-4ab1-b0d9-43eeffafcd71,c999e262-623b-4618-a24c-4671c679157c.pdf
Сорафениб,Сорафениб,523e87d6-8c99-4057-baa7-34bb02e98bc7,f8c9a86a-ddfe-41c4-8816-34f74a5fbedb.pdf
Сорафениб,Флутриксан,9d7afdfb-75f8-4ffb-bd00-7e5bfea5cd2d,1fd53947-f378-4830-b4fd-fa3baf03637d.pdf
Сорафениб,Нексавар,7125e559-d33f-4f69-b4ee-82b8e08cefc4,39893e0a-7b8e-4bd7-b467-345a0611f5f6.pdf
Сорафениб,СОРАФЕНИБ-ПРОМОМЕД,91fe9fc1-7b86-4e40-896e-ac7b169ec197,b838edba-8ceb-48b4-8ffc-da910080cb8a.pdf
Сорафениб,Сорафениб,095f322a-0b60-4090-83b0-5e5a69183a15,c91a4cf7-3b84-467c-9b87-f97365e2b03a.pdf
Сорафениб,Сорафениб,c85bd9ca-3852-4e0b-9f71-2ec21909dd14,c96d6c5f-b598-4756-b7d4-e12da22b7611.pdf
Сунитиниб,Сунитиниб Канон,fa70ca42-4392-4013-8272-fc58ce3fabe2,3b487ef4-62cc-4704-b4f7-7253a90838b7.pdf
Сунитиниб,Серкотен,3bf0063d-dbb3-4f71-b037-d7dca9d52822,7bddce3d-2673-46ef-9b99-579cc9e8fe08.pdf
Сунитиниб,Сунитиниб-АМЕДАРТ,be4e86c0-f152-439d-9ed2-735eac4d4be7,95223f0b-a718-4cab-8d1d-a2cf9fe1edb5.pdf
Сунитиниб,Сутент,46a044f0-34a4-47af-bec1-337856b1c7ff,99c20743-7c79-43b7-ab87-2033608995a3.pdf
Сунитиниб,Сунитиниб,d2a4461e-6669-49ba-895d-94af277c4a8b,ccd3b3af-46a7-4d88-a4b3-5d3d983bc4fa.pdf
Сунитиниб,СУНИЛИФ,0a6931ae-cee2-4e96-8706-ac5ddce9204a,f881b79b-7bb4-4140-ba9e-ae1f8171519b.pdf
Сунитиниб,Сунитиниб,cf91b82e-dd0c-41e0-a471-8ca634648689,2c2bb1c9-030e-4876-afa4-19be4dd0591a.pdf
Сунитиниб,Валеотиниб,66921617-61da-43e6-9f09-099ad22e6a8b,8f62cb2f-a914-4ea9-a72a-c750be96817a.pdf
Сунитиниб,СУНИТИНИБ-ХИМРАР,a1cd6c86-6f8e-4c43-99d5-d1e4719be49c,9a4045eb-5100-4126-92c1-ce467e526ecd.pdf
Сунитиниб,СУНИТИНИБ-ПРОМОМЕД,d501518a-6215-4208-bdda-6bfcdeaebc13,ac1f959f-2fa1-4e2b-85ab-8b8de3ad3b6e.pdf
Талазопариб,Талценна,8fe8ff58-0dd2-4d78-aece-bc1aa92e8759,2e778dc3-f7f9-4440-8855-723779686370.pdf
Тамоксифен,Синфен,52f697c2-3a81-4891-8e7d-254639f4c2f2,2368e6d2-117b-4f8e-81b8-197d7a5be7da.pdf
Тамоксифен,Тамоксифен,804c91b7-084a-48f6-bf72-f95c8458975a,b57b7e09-a3fa-4540-89c8-2370c68fc0a2.pdf
Тамоксифен,Тамоксифен,00b17718-6132-49a6-9aea-b2e207c63e64,3839f83f-687a-4482-b2e2-b82392f5a19c.pdf
Тамоксифен,Тамоксифен Гексал,6261e26a-7f49-44f9-95c5-135f6b119d9e,403f8c55-e8b5-4f27-9171-cb66821ce157.pdf
Тамоксифен,Тамоксифен,ae7f59b0-096f-4853-8283-5fc8b1b639f9,662f246e-86b9-4c4f-b7ad-79b90e23037e.pdf
Тамоксифен,Тамоксифен,88df0d40-8a99-4e38-82e1-bd14c5bcb26c,77f8dcb3-2e34-484b-bf33-0ac58e1b19c2.pdf
Тамоксифен,Тамоксифен,3d7845b8-a06c-43de-b800-8f19aff4a74e,ae7ded6f-9bf9-4a45-beb7-455d0e92cd04.pdf
Тамоксифен,Веро-тамоксифен,3b21f2da-d8f7-453c-bb90-492d8e88d869,Р_N001859_01[2010]_0.pdf
Тегафур,ФТОРАФУР,7e657353-604f-4aca-b26c-e876d0860829,61747448-2de5-4e05-a379-826ed7b340d3.pdf
Тегафур,УФТ,0788d256-89bb-4d99-a14b-fa1d6f5354e0,e65ed17a-530f-43f5-bf58-1d6578f3cb1d.pdf
Темозоломид,Темозоломид,aae31669-9059-4eb9-b65e-6dfce5bcd5d4,0ab10994-f38d-40d4-82dd-d60f9d90c928.pdf
Темозоломид,Темозоломид-Рус,65dbf9ca-7659-455c-9ecd-de241ab850d2,4e97a34f-bd85-438c-a8cf-c59bc9320b9c.pdf
Темозоломид,Темозоломид-ТЛ,c0cda131-6ec0-48f7-b993-782831d9723b,59ca63e2-7eea-44ab-abc6-d393c70d5d88.pdf
Темозоломид,Темозолекс,491d9641-295f-40de-a32d-33ccd5fb9d30,6773483d-8792-4636-82b1-eeab282b1139.pdf
Темозоломид,Темозоломид,b16fa93c-f21d-4ceb-a231-da93952cb7f2,89fa6aeb-26fa-46bb-b308-18befec405bd.pdf
Темозоломид,ТЕМОЗОЛОМИД,79506764-837b-4998-a6b1-f5c1f8e63d45,bccd4f8c-2029-4bed-8a34-0d9f9458274a.pdf
Темозоломид,Темозоломид,d71e6b29-5fa0-4dae-b933-dcee08009244,d7fd86c8-2366-49fd-962b-85bf02b721d0.pdf
Темозоломид,Темомид,b6f327be-2933-4309-8e56-e23fc56a891f,ЛП-002108[2019]_0.pdf
Темозоломид,Темомид,b32c50ab-a4ed-4366-aa82-7be42bf766bd,ЛП-006759[2021]_0.pdf
Темсиролимус,Торизел,14c52fd2-450e-4613-b0ec-7aecbd6b2712,49fbb299-66a9-444b-9d6a-f35dedaea8b7.pdf
Тиотепа,Тепадина,adc2cc1a-ef4b-4d3d-8144-c3ce50148288,1b45a498-9e9c-4028-8332-a8fff21fd722.pdf
Топотекан,Топотекан-Тева,6cd0e22b-0df2-40b5-9d57-d42c6cb62ebb,01042076-dc5c-48e5-bf7c-2c4fc88202b0.pdf
Топотекан,Веротекан,55a02ef6-8441-434c-847d-88293ea8c5d8,ЛП-001537[2021]_0.pdf
Топотекан,Веротекан,2cdfa374-2042-43ae-8209-73e5a9a3359b,ЛСР-002912_10[2021]_0.pdf
Торемифен,ТОРЕМИФЕН,2b402e1d-484d-4e41-9e68-471bafd85d79,089d004d-a376-4711-98f2-08d64acab434.pdf
Торемифен,Фарестон,889fe4a4-ca96-406b-b480-d7b98e0d01d4,П_N014925_01-2003[2003]_0.pdf
Трабектедин,Йонделис,abc18c75-60ae-4278-a726-8bf1d125ce2a,361a8c98-12ad-4e4e-94b6-3fdb7cb569fe.pdf
Трабектедин,Трабектедин-Тева,b9ea26ef-20bf-4986-be71-77f955bbd31a,85f92672-f68b-4407-9ce9-c9fd21cd5baf.pdf
Трабектедин,ТРАБЕКТЕДИН-ПРОМОМЕД,12ed1c36-d150-44bc-b0e1-fb74f9c4c9b5,f323f543-b37e-4769-8354-2338ef240d59.pdf
Траметиниб,Мекинист,f50088e4-da10-4145-854d-175d90a725b0,b804dc18-0f2b-40e0-abef-0d85b687b0c2.pdf
Трастузумаб,Герцептин,123c5b08-27af-4cff-aceb-3de6a1ebc123,033ccbd2-1d45-4563-8802-6233ab9b8896.pdf
Трастузумаб,Тразимера,a70adc57-728a-49dd-9504-7d82938d92a6,24ee75c2-f4b0-4083-a690-c8ad9c4a9ab5.pdf
Трастузумаб,Герцептин,bf1b195f-4f33-46b8-9fea-cbe185903709,2cc55c92-f778-4860-a05d-cfa86fe48d51.pdf
Трастузумаб,Герцептин,e68ee04a-cb03-4f19-b9fe-65734c7dc724,62f81b96-a092-42da-8afc-2a572384ba2a.pdf
Трастузумаб,Трастузумаб,c998ca9f-2073-49e8-ba83-6d503e16ecb1,6a725044-abc7-45db-8f09-48bf8732c030.pdf
Трастузумаб,ЭНХЕРТУ,d89e7078-8768-410b-9733-81b165f0d85d,8012d5e6-594d-48dd-8ebd-0fd91ad879b7.pdf
Трастузумаб,Кадсила,feabfe53-030c-45cc-a2c6-e2e07233a920,a967d2ef-a0f1-4371-b71d-0c86e79df628.pdf
Трастузумаб,ГЕРТИКАД,a2bbb2cb-7eba-45a7-bc7e-c1422eff1977,db570ce4-40d5-4079-aa6f-b3d283f69dae.pdf
Треосульфан,Треконди,dc9cb2b7-c6fb-42af-a93e-984ebff272e6,7db30ae8-5c62-475c-be71-b59098642009.pdf
Треосульфан,Треосульфан,24a4de98-9157-4e87-a29f-0a5ea37209d9,e054c8fb-1cdd-4c6c-b600-0be2807c3090.pdf
Треосульфан,Треосульфан медак,23019ae8-75b2-4302-b64d-e47cdd1d5839,ЛСР-007712_08[2008]_0.pdf
Третиноин,ТРЕТИНОИН,2da5ad1a-841a-46dd-a4b2-4d47a987e11a,0b008c37-dddc-4409-bb43-a649469da6a6.pdf
Третиноин,Акнекутан,f2508a91-a387-4837-9fc4-a6df1015cc49,8a7bee30-a071-4c5f-a88b-d4c4832d14f4.pdf
Третиноин,Акнекутан,467cfcc8-36af-4aea-8a45-b30344edfbe8,00b77306-6d48-4803-8f4d-e3f7962b9a18.pdf
Третиноин,Весаноид,9097a6b6-25e4-4961-81cf-a59ed7b0f1e6,1ef702fa-bec6-4ea6-b273-d1bddb6b854d.pdf
Третиноин,Ретасол,30d9bd96-f0a3-4164-bc86-37090af624df,35194f8c-3c3a-4f19-8a15-bd3242f51f3b.pdf
Третиноин,Верокутан,2183cf1f-8ae4-4372-8d72-aea875682c0a,4ca36c8b-82fd-4ad3-9859-fc47d22a1d30.pdf
Третиноин,Роаккутан,8d9d00b5-1ecd-4467-be9d-505a3c74fe47,5de92ab2-83cb-4ddd-b6bf-f8f1a664467a.pdf
Третиноин,Сотрет,cd74be9f-5347-4987-a31b-4f4a17b5aa11,95cadf0d-e462-4130-b24d-088cf9975fe6.pdf
Третиноин,Ретиноевая мазь,863cdc76-49ac-43d8-8d10-92a40d149e1e,ea2739b1-3fd2-4ea4-83b4-83fb0f647e76.pdf
Трипторелин,Декапептил,d5317610-43cf-4119-9ed8-84abab241cec,1833fa72-7447-4e89-b01b-cbec2b1b1bfe.pdf
Трипторелин,Диферелин,6e6cda64-d963-4217-b489-67aecda3f1e8,13ebb6fd-b629-4e20-8ce3-38d9d97acf58.pdf
Трипторелин,Диферелин,a3b157a2-9e8e-46bb-8ae7-c2f72d5fe78f,2a99f7d2-41f0-41a9-b2bb-ff82be9db6d6.pdf
Трипторелин,Диферелин,c14190b0-a248-4afa-baf5-8c4e36088f5e,2c13d05b-00ee-4373-8e58-9eeb7b304442.pdf
Трипторелин,Декапептил,f0e5f7d1-fea1-4b47-b261-c5167bdaeb9a,600b55cd-6386-4fe3-a31e-c9425adb8f08.pdf
Трипторелин,Трипторелин-лонг,ec98be16-605e-4966-88ec-eca014f41915,8d77a521-baf3-4021-9a74-18125c0aa0f9.pdf
Трипторелин,Декапептил депо,2b4394ec-9d74-4cff-acec-54f65f35fcdb,bb6c68ff-16c2-4612-a363-0c53bbf3b590.pdf
Флударабин,Флударабин-Тева,0711e781-62e8-4a27-9d55-d78295c5d3e0,d0c611ba-d69a-4ad9-b27b-7dcdb353425e.pdf
Флударабин,Дарбинес,5450283c-7545-4540-a7a7-8df58cfe1531,d4131792-a076-4ea1-988c-546199da995e.pdf
Флударабин,Флударабел,58124061-4980-4179-9dbe-859d5e1a516e,0d9c91a5-ecbe-4966-b422-570f1f2a0843.pdf
Флударабин,Флидарин,0af1bcf6-a62f-4865-ba92-bb7a3f841f5b,8053f8de-2199-4c5d-b93a-159ec3b26bba.pdf
Флударабин,Флутотера,8b0158be-4276-4cc4-acd6-b2a1a0c61f6b,9c4d6526-0061-4293-9ab6-a3e927537b6b.pdf
Флударабин,ДАРБИНЕС,8ee81b73-a1ef-4bab-965e-c175d633dc13,ce426397-43b7-47aa-97aa-736d4028e81c.pdf
Флударабин,Флударабин,c6168f4d-4090-4ffb-9648-8fa78819d226,e9b196a9-7e99-4720-87e2-2fab06b1063e.pdf
Флударабин,Веро-флударабин,eba563a2-3fd5-48af-a73f-fb162ce9dbdf,f99c3b40-9d8f-4220-80f7-49479c45beca.pdf
Флутамид,Флутамид,09cc04d6-9620-4a84-8751-60ec3c20f382,5555a480-cfcb-4f16-8347-5f95bf8acc9c.pdf
Флутамид,Флутамид,78122196-15f1-4026-bf9c-8040e6d5bd04,2473ee38-a05d-43fa-b4d3-be30e728fb1b.pdf
Флутамид,Апрокан,6d1e4d53-bd97-4bd3-99c1-c78c7ef64c9e,27e7d1e4-9477-41d3-bed2-40814ebe2fb7.pdf
Флутамид,Флутамид-ТЛ,d4264197-aed1-422e-aa2f-ba76df9b5d64,36318113-4443-4123-bd07-bcdfbfe2862b.pdf
Флутамид,Флутамид,9e4b9335-acc5-42b9-8d7e-3346f8b9fd8f,37223ce4-ccc0-419b-82a8-3b05ce227353.pdf
Флутамид,Флутамид,5901e1a3-352c-44ee-816f-ba94a295d78e,bd7c4c91-e52b-4711-b45a-fac9f34ac575.pdf
Фторурацил,Фторурацил,56679d5b-6b11-43e7-af73-6f35eeef8fb6,46a40dab-e4c2-49a6-8085-def8603d5467.pdf
Фторурацил,Фторурацил-ДЕКО,ac655ff0-b1db-41e1-a2cb-a6b173658631,eb028528-0551-4699-8113-a20c7e1f34ed.pdf
Фторурацил,Фторурацил-ЛЭНС,905748e1-f5a5-488d-828d-4a0cc9148ed4,013b6b61-28a5-44da-8ac4-6eb49145139c.pdf
Фторурацил,Фторурацил,43c504fe-c6f5-41db-82d5-0fcc49b33f0b,46a28355-e98d-4824-b819-c0e8aa6f41aa.pdf
Фторурацил,ФТОРУРАЦИЛ,07273bcb-16c2-4be6-aabd-dfed49114418,aa6fcfbf-c4a3-4fbc-a80f-445b61bdd70b.pdf
Фторурацил,Фторурацил-РОНЦ,7234283f-e792-401b-b8fd-4d105bdb19a6,c2f6cf55-47dc-4903-8bca-522bd988750d.pdf
Фторурацил,Фторурацил-ДЕКО,b696de0b-af07-4a14-998a-cb69c83baf77,ЛП-003127[2020]_0.pdf
Фторурацил,5-Фторурацил-Эбеве,80c70bfb-42de-40aa-98db-6aeda682786f,П_N015232_01[2012]_0.pdf
Фулвестрант,ФАЗОТИКАД,48ded627-e4af-4bc6-8d1c-3ecf3b7f3927,59f8d4f2-079b-40a6-b3f8-364ddfa402ea.pdf
Фулвестрант,Фулвестрант-Промомед,e7fe5457-196a-44f3-8a08-5d66134127a8,5ea44b6f-b532-4dcb-adae-f9f0131b3c0d.pdf
Фулвестрант,Фулвестрант,24780707-bd8b-429e-84d0-8104d9a8876f,67f759de-6623-4c3b-8484-f9254b92ed00.pdf
Фулвестрант,Фазлодекс,9484941e-baf2-47e0-b94f-2b2f3f0de6ec,685bca18-37b5-452a-a538-df881a033f42.pdf
Фулвестрант,Фулвестрант-АМЕДАРТ,d4ab2cb3-ac99-4b16-963f-6f3f0255a0bd,ae9e8deb-a88b-4d5c-8c0c-899bdcf597f2.pdf
Фулвестрант,Фулвестрант,d018af8f-cfe3-4a99-8b8d-aac4707870e4,c17113db-1bfc-4a7c-afc3-11a9f64245a5.pdf
Фулвестрант,ФУЛВЕСТРАНТ,19c79a61-1738-49dd-801d-c59ea0f77ab6,e2a7a0d9-331a-4b39-be67-fa21f548c30f.pdf
Фулвестрант,Фулвестрант,d330ec65-c9f2-4af8-b983-bd387b581e8c,1d9524ff-f2a2-40a0-9e69-03be5976948a.pdf
Фулвестрант,Фулвестрант-Фармстандарт,02e51a75-9fb0-42aa-a37b-da5589c2e86f,1e485a73-bcbf-4747-ba8e-a00ee45e40a4.pdf
Фулвестрант,ДЕФАСТЕРА,a5e42822-3231-4ffa-8303-305bb4984b18,26f8e16f-0b72-4f53-bf8e-98d75f164b0a.pdf
Хлорамбуцил,Лорамил,c59ae77a-a84a-4fe5-8502-5d1e0b560443,c9dfa147-d554-4cb7-a31e-222293b89e89.pdf
Хлорамбуцил,Лейкеран,3048cbe4-f2ab-4b8a-8f98-51cdb4878137,П_N015965_01[2004]_0.pdf
Церитиниб,Зикадия,ff87ee79-395c-406e-bd3f-9ca5dd0ad6ef,e73cd371-f022-44aa-bb12-5965e0de41a1.pdf
Цетуксимаб,Эрбитукс,227032f6-8d59-442a-b309-f322a1013f73,12a69dc5-7ccb-4972-a2fd-befb7f1841c6.pdf
Цетуксимаб,Эрбитукс,f60bf4bf-c96f-4f37-afd1-df95f8ef046a,8839d6c0-12f2-4089-98cf-d18417001627.pdf
Циклофосфамид,Циклофоцил,b49f046f-14d7-4cd6-978d-e4cb8d8bbff2,075e07d1-cb0c-493e-9bcd-ffc5177a0ae2.pdf
Циклофосфамид,Циклофосфан-ЛЭНС быстрорастворимый,313d18db-51a3-491e-900e-79fc2725de3a,3dd7aa5a-d207-4bcb-88f3-c026da6e3799.pdf
Циклофосфамид,Эндоксан,8f0f4997-3d76-4349-9489-0bf7f7b4bb10,1163c2f4-b7f7-4670-af01-47b3704fe5c4.pdf
Циклофосфамид,Эндоксан,eb407e13-aa50-48fc-8ad2-48e05d670235,1461b138-22c9-41dd-aa1b-b85cbc864840.pdf
Циклофосфамид,Циклофосфан,73781690-1e06-43b1-8afb-37d8dfb8e5a7,85beb66f-3d81-45f6-b645-aa810a662a6b.pdf
Циклофосфамид,Эндоксан,cc8c311d-6bae-4a30-b1d2-f4e74e5f3644,c4644183-c9f5-42e0-8f71-179c772d1f78.pdf
Циклофосфамид,Циклофосфан,8b05e269-799f-47a4-b6cd-92aa232a5035,ЛС-001048[2021]_0.pdf
Цисплатин,Цисплатин,6930ed87-af29-42b3-9319-4171dc3a4cba,56352471-1fe2-4e83-971f-49f022fe2587.pdf
Цисплатин,Цисплатин-РОНЦ,d92c67a1-42a2-4f61-a5c0-268c015c9993,65e70e23-d229-4b0b-ae9e-45403bbe0aa7.pdf
Цисплатин,Цисплатин-ЛЭНС,434f37c7-abb2-437b-9dc9-48674043c162,e679ba28-7357-4ff4-8756-98962ddf8e28.pdf
Цисплатин,Цисплатин-Тева,4c7dbb3f-f130-4ea4-9006-939fde6ce2dc,fee88f08-59ec-41bd-93b7-1f87b9d900eb.pdf
Цисплатин,Цитоплатин,17bb9eae-59d3-4db5-889b-4271bd07b324,44d7af9c-dd5b-4492-aa8e-b62a5c80d436.pdf
Цисплатин,Цисплатин-Тева,298a9a4c-f9a2-431e-b4a8-1c21a02f34e6,8187bd3b-cf30-418e-a8be-cdc4f66f16b9.pdf
Цисплатин,Цисплатин-Келун Казфарм,5ad92514-946f-4dd0-a37b-ad3b40858b10,ЛП-006308[2020]_0.pdf
Цитарабин,ЦИТАРАБИН-РУС,554e1d96-ed4c-41f3-9955-4a3d5e9c090c,50267381-2a4c-4ce1-87d5-194935e6b9ef.pdf
Цитарабин,Алексан,ffd84c30-eaea-4980-af84-7e5c2287f20a,9b707d5a-84bf-4d63-8376-e803a3881764.pdf
Цитарабин,Цитарабин-ЛЭНС,fbf94f0b-e702-4d17-ba0a-e5728c8ed977,1643af54-012d-45e8-bdf7-ab0821772419.pdf
Цитарабин,Цитозар,9ecbaeb3-6c93-4ed1-a5a4-810962736d17,8c377196-a554-4fa3-8a7d-99b7c28eff9c.pdf
Цитарабин,Цитарабин,b3f343f4-066b-453b-afa8-bc917aca5b87,a55c56ba-76d0-4283-a059-7fced76f7768.pdf
Эверолимус,Афинитор,356567c6-ab74-493b-8bf1-6e852db4dcca,005ae4c2-e9e2-4ad1-a2f7-001b794ec8d6.pdf
Эверолимус,ЭВЕРОЛИМУС,64d62e77-8985-4834-ba73-8d73b5672899,24df685c-9fa1-4898-a4c8-1b2dc6cace80.pdf
Эверолимус,ЭВЕЛИРОК,1ca9237a-501c-49d0-8864-628c885eb460,2515c817-1308-4d9b-b9cc-5e105ad05e22.pdf
Эверолимус,Афинитор,ad806adf-8adf-4917-94c7-2008f4adc3a8,621e6858-7a81-4905-8ff7-a0e53d1d969d.pdf
Эверолимус,ЭВЕРОЛИМУС,0c458f8d-a4dd-4380-8629-4d3e473c51fc,df491768-f030-4ff9-a6c8-04864f4f34cd.pdf
Эверолимус,СЕЙВНОВИ,c1070b7c-5a21-4956-951e-02531d7d6a8a,f4823c8e-27cf-4e9a-a2e8-621cf9c3935a.pdf
Эверолимус,Сертикан,d4580d8a-220d-4a67-8975-f40ff6ad84b9,150ec4fd-b636-4dd6-b700-ed7fb2bd5b02.pdf
Эверолимус,ЭВЕРОЛИМУС-ПРОМОМЕД,9d3725d1-738e-4092-ae17-954526d01958,45c97183-ba0c-4752-a2e1-29129709f578.pdf
Эверолимус,Эверолимус-АМЕДАРТ,76c9bfb1-62c7-4859-97fa-bef5178c7a72,9447f5a4-4c68-4e4b-88c1-de40de0fb160.pdf
Эверолимус,Алвида,9b1dc6ef-b20f-40fa-8566-55115a669849,c3c5e531-3df0-4523-9042-d36e02158935.pdf
Эксеместан,Эксеместан-ТЛ,ae38fd0a-0bb4-4fbe-9aef-0a9510c4f1a3,7d2bdf14-2126-45b1-8ba1-b1f8aa297eea.pdf
Эксеместан,Аромазин,5bc90af5-e7ec-4ad5-bc3c-0cc0630c31f3,930df528-3963-4f99-81d4-9cf0c9be7f89.pdf
Элотузумаб,Эмплисити,4466bf24-41ea-41df-85e7-2b090e529b58,6f5ec1bf-cb57-47d0-8e42-055cabbac232.pdf
Эпирубицин,Эпирубицин-Рус,c6138137-8491-4a8d-8a35-629d970e9058,3a956731-12bc-497f-996f-59568ed5ff87.pdf
Эпирубицин,Эпирубицин-РОНЦ,933ec328-124a-48b7-879e-ad227c322205,f646a039-bfd9-45bd-95ae-3f54cda798aa.pdf
Эпирубицин,Фарморубицин быстрорастворимый,a7e5dd02-a12e-426b-87e8-84101f456350,5473b3c5-a3b8-4b2d-93a7-eaece6885966.pdf
Эпирубицин,Эпирубицин,de24c09d-bf99-476e-8b02-dbf1efec02a3,c345f407-1460-46da-b410-f7c259140a60.pdf
Эпирубицин,Эпирубицин-Келун-Казфарм,c12f4596-070b-4421-97b3-784fc4ed2ff8,f9f2369c-54dd-4903-bed3-b8444d5524f4.pdf
Эрлотиниб,Эрлотиниб-натив,eb628aee-83a5-4f3e-a9e1-42747610197d,5868db7d-3d41-4cfa-8652-e166b94a59da.pdf
Эрлотиниб,Эрлотиниб,5f835d29-b261-4d1a-8350-93e7b83bcfe2,7cef7bbf-be25-40c4-9ab5-99cf789cea21.pdf
Эрлотиниб,Эрлотиниб,e8640381-98b6-4dff-9448-6a42e0ce7b09,a38da3f7-2963-4405-9b4d-9d6fb8c7a015.pdf
Эрлотиниб,Эрлотиниб,444444f9-363e-4413-9048-1f832f942c7d,cb5385b6-5a8b-4193-9bff-c0d7b977469a.pdf
Эрлотиниб,ЭРЛОТИНИБ-ТЛ,39bbe6e3-f345-4cbf-b5f5-a159ac43d618,d3e2a83f-96c9-453d-bca1-d5a4f2f9996a.pdf
Эрлотиниб,Эрлатера,93d0252c-e23b-4852-9799-0d308d0a698d,fde10876-e944-46fa-9c92-d5bb6416fc66.pdf
Этопозид,Филотид,f92ff0a4-4157-40a6-9e2e-ddbcce239f8f,743d4999-d0bf-47af-85ae-d644908794e2.pdf
Этопозид,Этопозид-Рус,f88e724e-e3c6-4d20-ad4f-5d16e4ede63b,74d2237b-6339-4cae-b37a-35665ba1710a.pdf
Этопозид,Фитозид,e34a2b2d-447a-4051-9651-cbb09f8882b9,8f9fba7f-fd02-4df2-9253-1845647e2cdf.pdf
